source_file,source_url,source_pillar,anchor,relation,target_url,score,target_kd,target_volume
2025-09-23_2--short-term-property-funding.md,/resources/guides/short-term-property-funding,Bridging Finance (Commercial),short term property finance,same-pillar,/resources/guides/short-term-property-finance,5.258,1.0,70.0
2025-09-23_2--short-term-property-funding.md,/resources/guides/short-term-property-funding,Bridging Finance (Commercial),short term property loans,same-pillar,/resources/guides/short-term-property-loans,5.115,8.0,260.0
2025-09-23_2--short-term-property-funding.md,/resources/guides/short-term-property-funding,Bridging Finance (Commercial),short term property loan,same-pillar,/resources/guides/short-term-property-loan,4.942,5.0,50.0
2025-09-23_2--short-term-property-funding.md,/resources/guides/short-term-property-funding,Bridging Finance (Commercial),short term private lenders,cross-pillar,/resources/guides/short-term-private-lenders,1.368,10.0,70.0
2025-09-24_1--2nd-mortgage-rates.md,/resources/tools/2nd-mortgage-rates,Second Mortgages (Business/Investment),Second Mortgages (Business/Investment) guide,pillar,/pillars/second-mortgages-businessinvestment,999.0,,
2025-09-24_1--2nd-mortgage-rates.md,/resources/tools/2nd-mortgage-rates,Second Mortgages (Business/Investment),2nd mortgage loan rates,same-pillar,/resources/tools/2nd-mortgage-loan-rates,6.015,12.0,40.0
2025-09-24_1--2nd-mortgage-rates.md,/resources/tools/2nd-mortgage-rates,Second Mortgages (Business/Investment),mortgage rates for second mortgage,same-pillar,/resources/tools/mortgage-rates-for-second-mortgage,5.999,9.0,40.0
2025-09-24_1--2nd-mortgage-rates.md,/resources/tools/2nd-mortgage-rates,Second Mortgages (Business/Investment),2nd mortgage australia,same-pillar,/resources/guides/2nd-mortgage-australia,5.999,13.0,90.0
2025-09-24_1--2nd-mortgage-rates.md,/resources/tools/2nd-mortgage-rates,Second Mortgages (Business/Investment),urgent caveat loans,cross-pillar,/resources/guides/urgent-caveat-loans,2.185,0.0,140.0
2025-09-24_2--commercial-property-purchase.md,/resources/guides/commercial-property-purchase,Commercial Property Loans,Commercial Property Loans guide,pillar,/pillars/commercial-property-loans,999.0,,
2025-09-24_2--commercial-property-purchase.md,/resources/guides/commercial-property-purchase,Commercial Property Loans,commercial property calculator,same-pillar,/resources/tools/commercial-property-calculator,5.377,17.0,90.0
2025-09-24_2--commercial-property-purchase.md,/resources/guides/commercial-property-purchase,Commercial Property Loans,commercial lending calculator,same-pillar,/resources/tools/commercial-lending-calculator,5.357,17.0,70.0
2025-09-24_2--commercial-property-purchase.md,/resources/guides/commercial-property-purchase,Commercial Property Loans,loan for commercial property calculator,same-pillar,/resources/tools/loan-for-commercial-property-calculator,5.117,11.0,40.0
2025-09-24_2--commercial-property-purchase.md,/resources/guides/commercial-property-purchase,Commercial Property Loans,commercial hire purchase,cross-pillar,/resources/guides/commercial-hire-purchase,2.831,10.0,170.0
2025-09-25_1--short-term-property-loans.md,/resources/guides/short-term-property-loans,Bridging Finance (Commercial),Bridging Finance (Commercial) guide,pillar,/pillars/bridging-finance-commercial,999.0,,
2025-09-25_1--short-term-property-loans.md,/resources/guides/short-term-property-loans,Bridging Finance (Commercial),short term property finance,same-pillar,/resources/guides/short-term-property-finance,5.258,1.0,70.0
2025-09-25_1--short-term-property-loans.md,/resources/guides/short-term-property-loans,Bridging Finance (Commercial),short term property funding,same-pillar,/resources/guides/short-term-property-funding,4.95,6.0,70.0
2025-09-25_1--short-term-property-loans.md,/resources/guides/short-term-property-loans,Bridging Finance (Commercial),short term property loan,same-pillar,/resources/guides/short-term-property-loan,4.942,5.0,50.0
2025-09-25_1--short-term-property-loans.md,/resources/guides/short-term-property-loans,Bridging Finance (Commercial),short term private lenders,cross-pillar,/resources/guides/short-term-private-lenders,1.368,10.0,70.0
2025-09-25_2--second-mortgage-rates.md,/resources/tools/second-mortgage-rates,Second Mortgages (Business/Investment),Second Mortgages (Business/Investment) guide,pillar,/pillars/second-mortgages-businessinvestment,999.0,,
2025-09-25_2--second-mortgage-rates.md,/resources/tools/second-mortgage-rates,Second Mortgages (Business/Investment),mortgage rates for second mortgage,same-pillar,/resources/tools/mortgage-rates-for-second-mortgage,6.428,9.0,40.0
2025-09-25_2--second-mortgage-rates.md,/resources/tools/second-mortgage-rates,Second Mortgages (Business/Investment),second mortgage australia,same-pillar,/resources/guides/second-mortgage-australia,6.115,2.0,140.0
2025-09-25_2--second-mortgage-rates.md,/resources/tools/second-mortgage-rates,Second Mortgages (Business/Investment),2nd mortgage rates,same-pillar,/resources/tools/2nd-mortgage-rates,5.936,14.0,40.0
2025-09-25_2--second-mortgage-rates.md,/resources/tools/second-mortgage-rates,Second Mortgages (Business/Investment),urgent caveat loans,cross-pillar,/resources/guides/urgent-caveat-loans,2.24,0.0,140.0
2025-09-26_1--smsf-loans-for-commercial-property.md,/resources/guides/smsf-loans-for-commercial-property,Commercial Property Loans,Commercial Property Loans guide,pillar,/pillars/commercial-property-loans,999.0,,
2025-09-26_1--smsf-loans-for-commercial-property.md,/resources/guides/smsf-loans-for-commercial-property,Commercial Property Loans,no doc abn loans,same-pillar,/resources/guides/no-doc-abn-loans,5.142,6.0,50.0
2025-09-26_1--smsf-loans-for-commercial-property.md,/resources/guides/smsf-loans-for-commercial-property,Commercial Property Loans,commercial real estate loans calculator,same-pillar,/resources/tools/commercial-real-estate-loans-calculator,5.107,12.0,90.0
2025-09-26_1--smsf-loans-for-commercial-property.md,/resources/guides/smsf-loans-for-commercial-property,Commercial Property Loans,commercial property calculator,same-pillar,/resources/tools/commercial-property-calculator,5.092,17.0,90.0
2025-09-26_1--smsf-loans-for-commercial-property.md,/resources/guides/smsf-loans-for-commercial-property,Commercial Property Loans,commercial investment property loans,cross-pillar,/resources/guides/commercial-investment-property-loans,2.847,21.0,110.0
2025-09-26_2--fast-bridging-finance.md,/resources/guides/fast-bridging-finance,Bridging Finance (Commercial),Bridging Finance (Commercial) guide,pillar,/pillars/bridging-finance-commercial,999.0,,
2025-09-26_2--fast-bridging-finance.md,/resources/guides/fast-bridging-finance,Bridging Finance (Commercial),commercial bridging finance,same-pillar,/resources/guides/commercial-bridging-finance,4.984,11.0,50.0
2025-09-26_2--fast-bridging-finance.md,/resources/guides/fast-bridging-finance,Bridging Finance (Commercial),fast bridging loans,same-pillar,/resources/guides/fast-bridging-loans,4.982,17.0,70.0
2025-09-26_2--fast-bridging-finance.md,/resources/guides/fast-bridging-finance,Bridging Finance (Commercial),bridging loan guide,same-pillar,/resources/guides/bridging-loan,4.775,2.0,50.0
2025-09-26_2--fast-bridging-finance.md,/resources/guides/fast-bridging-finance,Bridging Finance (Commercial),taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,1.228,11.0,320.0
2025-09-27_1--second-mortgage-loans.md,/resources/guides/second-mortgage-loans,Second Mortgages (Business/Investment),Second Mortgages (Business/Investment) guide,pillar,/pillars/second-mortgages-businessinvestment,999.0,,
2025-09-27_1--second-mortgage-loans.md,/resources/guides/second-mortgage-loans,Second Mortgages (Business/Investment),second mortgage loans australia,same-pillar,/resources/guides/second-mortgage-loans-australia,6.402,15.0,90.0
2025-09-27_1--second-mortgage-loans.md,/resources/guides/second-mortgage-loans,Second Mortgages (Business/Investment),loans second mortgage,same-pillar,/resources/guides/loans-second-mortgage,6.37,16.0,70.0
2025-09-27_1--second-mortgage-loans.md,/resources/guides/second-mortgage-loans,Second Mortgages (Business/Investment),second mortgage australia,same-pillar,/resources/guides/second-mortgage-australia,6.115,2.0,140.0
2025-09-27_1--second-mortgage-loans.md,/resources/guides/second-mortgage-loans,Second Mortgages (Business/Investment),urgent caveat loans,cross-pillar,/resources/guides/urgent-caveat-loans,2.64,0.0,140.0
2025-09-27_2--commercial-property-calculator.md,/resources/tools/commercial-property-calculator,Commercial Property Loans,Commercial Property Loans guide,pillar,/pillars/commercial-property-loans,999.0,,
2025-09-27_2--commercial-property-calculator.md,/resources/tools/commercial-property-calculator,Commercial Property Loans,commercial lending calculator,same-pillar,/resources/tools/commercial-lending-calculator,6.357,17.0,70.0
2025-09-27_2--commercial-property-calculator.md,/resources/tools/commercial-property-calculator,Commercial Property Loans,loan for commercial property calculator,same-pillar,/resources/tools/loan-for-commercial-property-calculator,5.902,11.0,40.0
2025-09-27_2--commercial-property-calculator.md,/resources/tools/commercial-property-calculator,Commercial Property Loans,loan calculator commercial loan,same-pillar,/resources/tools/loan-calculator-commercial-loan,5.888,13.0,50.0
2025-09-27_2--commercial-property-calculator.md,/resources/tools/commercial-property-calculator,Commercial Property Loans,commercial finance calculator,cross-pillar,/resources/tools/commercial-finance-calculator,2.857,17.0,70.0
2025-09-28_1--quick-bridging-finance.md,/resources/guides/quick-bridging-finance,Bridging Finance (Commercial),Bridging Finance (Commercial) guide,pillar,/pillars/bridging-finance-commercial,999.0,,
2025-09-28_1--quick-bridging-finance.md,/resources/guides/quick-bridging-finance,Bridging Finance (Commercial),commercial bridging finance,same-pillar,/resources/guides/commercial-bridging-finance,4.984,11.0,50.0
2025-09-28_1--quick-bridging-finance.md,/resources/guides/quick-bridging-finance,Bridging Finance (Commercial),quick bridging loans,same-pillar,/resources/guides/quick-bridging-loans,4.928,19.0,40.0
2025-09-28_1--quick-bridging-finance.md,/resources/guides/quick-bridging-finance,Bridging Finance (Commercial),bridging loan guide,same-pillar,/resources/guides/bridging-loan,4.775,2.0,50.0
2025-09-28_1--quick-bridging-finance.md,/resources/guides/quick-bridging-finance,Bridging Finance (Commercial),taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,1.228,11.0,320.0
2025-09-28_2--second-mortgage-loans-australia.md,/resources/guides/second-mortgage-loans-australia,Second Mortgages (Business/Investment),Second Mortgages (Business/Investment) guide,pillar,/pillars/second-mortgages-businessinvestment,999.0,,
2025-09-28_2--second-mortgage-loans-australia.md,/resources/guides/second-mortgage-loans-australia,Second Mortgages (Business/Investment),second mortgage loans,same-pillar,/resources/guides/second-mortgage-loans,6.423,15.0,110.0
2025-09-28_2--second-mortgage-loans-australia.md,/resources/guides/second-mortgage-loans-australia,Second Mortgages (Business/Investment),loans second mortgage,same-pillar,/resources/guides/loans-second-mortgage,6.37,16.0,70.0
2025-09-28_2--second-mortgage-loans-australia.md,/resources/guides/second-mortgage-loans-australia,Second Mortgages (Business/Investment),second mortgage australia,same-pillar,/resources/guides/second-mortgage-australia,6.115,2.0,140.0
2025-09-28_2--second-mortgage-loans-australia.md,/resources/guides/second-mortgage-loans-australia,Second Mortgages (Business/Investment),urgent caveat loans,cross-pillar,/resources/guides/urgent-caveat-loans,2.64,0.0,140.0
2025-09-29_1--commercial-lending-calculator.md,/resources/tools/commercial-lending-calculator,Commercial Property Loans,Commercial Property Loans guide,pillar,/pillars/commercial-property-loans,999.0,,
2025-09-29_1--commercial-lending-calculator.md,/resources/tools/commercial-lending-calculator,Commercial Property Loans,commercial property calculator,same-pillar,/resources/tools/commercial-property-calculator,6.377,17.0,90.0
2025-09-29_1--commercial-lending-calculator.md,/resources/tools/commercial-lending-calculator,Commercial Property Loans,loan for commercial property calculator,same-pillar,/resources/tools/loan-for-commercial-property-calculator,5.902,11.0,40.0
2025-09-29_1--commercial-lending-calculator.md,/resources/tools/commercial-lending-calculator,Commercial Property Loans,loan calculator commercial loan,same-pillar,/resources/tools/loan-calculator-commercial-loan,5.888,13.0,50.0
2025-09-29_1--commercial-lending-calculator.md,/resources/tools/commercial-lending-calculator,Commercial Property Loans,commercial finance calculator,cross-pillar,/resources/tools/commercial-finance-calculator,2.857,17.0,70.0
2025-09-29_2--commercial-bridging-finance.md,/resources/guides/commercial-bridging-finance,Bridging Finance (Commercial),Bridging Finance (Commercial) guide,pillar,/pillars/bridging-finance-commercial,999.0,,
2025-09-29_2--commercial-bridging-finance.md,/resources/guides/commercial-bridging-finance,Bridging Finance (Commercial),bridging loan guide,same-pillar,/resources/guides/bridging-loan,5.096,2.0,50.0
2025-09-29_2--commercial-bridging-finance.md,/resources/guides/commercial-bridging-finance,Bridging Finance (Commercial),commercial bridging loan,same-pillar,/resources/guides/commercial-bridging-loan,5.084,3.0,50.0
2025-09-29_2--commercial-bridging-finance.md,/resources/guides/commercial-bridging-finance,Bridging Finance (Commercial),commercial bridging finance lenders,same-pillar,/resources/guides/commercial-bridging-finance-lenders,5.061,4.0,40.0
2025-09-29_2--commercial-bridging-finance.md,/resources/guides/commercial-bridging-finance,Bridging Finance (Commercial),taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,1.283,11.0,320.0
